timestamp,weblogic_heap,weblogic_threads,oracle_query_time,oracle_session_count,system_cpu,system_memory,system_disk,anomaly
2025-06-30T16:48:22.945730,75.15617406153143,126,75.04873493887405,100,44.1830590516715,66.6198491582036,76.89435427701669,
2025-06-30T16:48:27.953909,62.46864677850211,94,124.47633948605075,222,34.81901245169121,64.03541082905313,81.97700784810883,
2025-06-30T16:48:32.963126,66.31121575913275,127,92.53569594646166,275,22.55380064571821,53.49412715135877,71.04384022448457,
2025-06-30T16:48:37.970304,46.009919703906576,122,106.47514989977991,286,55.39920981464636,90.8404584306802,79.66741841299458,
2025-06-30T16:48:42.978765,31.720789488709876,51,143.38159391135912,145,44.99215234593563,79.353151608236,83.86169970147182,
2025-06-30T16:48:47.987601,60.81384946729246,184,72.05935020596094,169,31.42262074436364,94.6185441439965,83.90124942357141,
2025-06-30T16:48:52.995710,38.80037689385761,123,91.64190116449917,252,22.183178163906426,83.88011317969037,77.55168624322661,
2025-06-30T16:48:58.002897,66.01729179817258,164,129.65561919694966,187,43.18037878617773,53.282894867330754,76.42945861080196,
2025-06-30T16:49:03.009847,57.10501545273951,70,140.71747982614198,264,25.681316139362288,69.39455652879053,80.62266442938794,
2025-06-30T16:49:08.016934,65.0951876452067,72,118.39902668070043,157,44.57348699610841,66.21679270585963,81.167061221885,
2025-06-30T16:49:13.022048,62.022428198582745,109,153.88970674094531,119,40.01204169518154,75.77541184973958,77.82523705790095,
2025-06-30T16:49:18.030484,53.800867584718034,198,106.19581619345612,248,37.9649296957811,72.57309284567243,80.99239484928242,
2025-06-30T16:49:23.038431,75.7132225135495,53,122.64225335331541,292,63.60238619020693,57.76170481012169,76.46390265187873,
2025-06-30T16:49:28.045167,54.21616699569216,177,103.17734289581803,159,51.81854936496373,64.1561535225544,79.96478877913067,
2025-06-30T16:49:33.051711,75.36572659023848,119,93.67137260735578,122,34.81504044745754,76.92590668355663,84.94654281694284,
2025-06-30T16:49:38.058000,65.69450287246546,79,148.3406161165219,234,49.60235006950288,82.61955446853739,71.11185402521784,
2025-06-30T16:49:43.067378,69.35957747462422,58,144.34918056594728,274,32.496332332676204,70.74915665092199,86.34520501517312,
2025-06-30T16:49:48.074384,61.93189239371574,200,79.10209182916995,140,59.02308847779055,61.441266675551475,77.68536733066881,
2025-06-30T16:49:53.081185,35.46810351131312,91,147.38366939872896,208,55.57948869424696,55.12222005058704,77.6032383621126,
2025-06-30T16:49:58.089703,57.55492222522831,176,132.77827834269812,282,-3.54615234966505,82.83791143306439,78.79061295510702,
2025-06-30T16:50:03.096022,50.40644608176948,123,77.35436829218433,230,51.55222623338286,64.41981452846382,77.55601785792922,
2025-06-30T16:50:08.102662,63.30715813252557,99,156.39362865349617,107,58.489947602788135,86.25641904440519,78.40557310514986,
2025-06-30T16:50:13.106356,82.7222238633881,106,67.15084574743175,167,39.68902255171811,59.32228398934171,85.92607322395259,oracle_query_time
2025-06-30T16:50:18.110066,70.18101956264395,66,146.42976403024733,145,47.647205601275274,64.94519139174352,79.8345085734624,
2025-06-30T16:50:23.113943,61.33307387006515,192,145.27828924172942,143,51.954322310191344,76.49066352712374,74.81391143143529,
2025-06-30T16:50:28.117204,78.50768494526775,105,140.16372241881817,126,51.3937472896108,69.74919102335792,89.15738366336703,
2025-06-30T16:50:33.123718,74.32786971681408,117,96.13019099437155,144,20.287739421677617,63.06202723012519,74.50421489701813,
2025-06-30T16:50:38.131642,66.5648238577271,62,15.27793698090025,288,61.074404090249075,69.7000285119021,72.99273235780075,
2025-06-30T16:50:43.138113,46.472322551999454,73,82.25386690282686,148,27.30044084588802,74.0260929780946,78.2772332457828,
2025-06-30T16:50:48.145293,73.46538362767646,153,139.52635959047092,249,40.94236907352174,70.42794755702755,79.19428171635073,
2025-06-30T16:50:53.151842,53.97990057131706,95,159.15819758922171,155,48.019818108588254,76.37407068588152,93.83329573722868,
2025-06-30T16:50:58.158883,61.74809579722031,173,136.19873271184326,250,40.51448237853604,62.7398226608114,73.46864373283152,
2025-06-30T16:51:03.165284,69.6277156270222,171,157.72580685707288,121,40.51224408437867,70.66774760570895,80.97959186290566,
2025-06-30T16:51:08.174051,76.7141699742138,111,118.7428846061602,106,30.748962354767986,92.43532599664437,86.37308765179124,
2025-06-30T16:51:13.177801,63.28924351323275,195,84.37626684113219,153,46.00279533344225,59.700235661265154,77.588499217272,
2025-06-30T16:51:18.185246,42.22881224003684,127,130.05726848840203,289,37.04772501180231,69.97463626394504,85.26453608692388,
2025-06-30T16:51:23.191580,72.47650943989149,72,134.79247403393094,217,34.021448774581614,74.30760005173283,80.07520970545494,
2025-06-30T16:51:28.200363,59.70878458899792,138,111.39797806312278,240,49.57231389812793,77.20772207251272,75.77641233329977,
2025-06-30T16:51:33.208996,69.16175892744465,148,144.81134333199017,186,45.59373905581663,60.93802825063878,80.51806542981161,
2025-06-30T16:51:38.212452,46.569637350278484,144,139.42475444673522,124,47.05346055089542,74.88163001191741,78.9769091438395,
2025-06-30T16:51:43.215769,71.06579291354505,79,153.7485904604678,152,56.2792853310298,55.663626379271335,69.63004900074527,
2025-06-30T16:51:48.219271,45.3363982260023,183,146.49376634013947,210,36.872066732760715,68.43342761992997,77.76970200001439,
2025-06-30T16:51:53.229272,74.16429178414035,198,96.5074763604304,295,33.455767646518304,75.97349945570801,76.18534754394395,
2025-06-30T16:51:58.233258,45.587799979940584,66,127.04891269980116,128,23.70012273286574,72.25111356339737,76.93950641793951,
2025-06-30T16:52:03.241837,88.77449294528768,179,152.34318579729376,275,30.820533655084127,57.965450102460835,79.20892413684173,
2025-06-30T16:52:08.250700,65.88324180081307,171,78.46866652502655,123,47.67019976482911,73.41897489778334,81.36178520623069,
2025-06-30T16:52:13.254572,53.9787526651689,144,147.77883200028523,111,32.971410581672956,68.4863085751831,74.969314024112,
2025-06-30T16:52:18.258458,76.01380615712576,180,156.39112966782608,104,56.5521561212434,68.77080843939692,82.33360019865434,
2025-06-30T16:52:23.266124,64.71297792634462,165,121.50954860707478,137,58.20310732172858,54.18317587180194,81.02500172142643,
2025-06-30T16:52:28.273019,59.298590413839634,186,107.827317345971,151,28.729996190619573,58.02608774208929,126.42889627619653,system_disk
2025-06-30T16:52:33.277838,31.519058777955678,135,87.11888286530278,240,23.363607888781292,83.12107909650885,79.08543026616968,
2025-06-30T16:52:38.282765,76.06288604609965,189,107.21706887624654,224,31.78165189967646,100.69750391264029,85.17234519777679,
2025-06-30T16:52:43.286055,43.7648715106673,73,155.33117075884212,244,45.64029433519766,75.21760072914192,84.87561165200447,
2025-06-30T16:52:48.294232,56.93241233563187,175,164.86455794828743,318.93050093355896,26.943343488874653,79.27184474552539,75.87128928956625,oracle_session_count
2025-06-30T16:52:53.303031,63.62820821600059,87,68.20809148873559,184,29.054086298439316,70.30024428121615,85.73668943659845,
2025-06-30T16:52:58.310322,62.593474792638276,98,128.03934328435994,177,44.88261488505698,57.436984881809096,71.80209417816849,
2025-06-30T16:53:03.313983,68.42207806043875,122,102.64527488799676,175,59.04552489590536,78.6919741319952,84.90293949164526,
2025-06-30T16:53:08.322241,58.48897405030289,101,138.93303697224562,276,23.352403055010715,59.33948930695671,78.7436805661019,
2025-06-30T16:53:13.327300,47.53746855820277,87,140.93285109591247,237,30.594874020082298,71.54152579670259,86.04221607415258,
2025-06-30T16:53:18.334060,53.82601554491468,92,92.54506090515379,103,30.01707559094791,68.14773810242737,82.5905400868154,
2025-06-30T16:53:23.342422,51.79986221344857,104,117.76263553812215,227,34.218903949248556,73.58546375686909,77.87143468190997,
2025-06-30T16:53:28.350666,55.86388767657027,50,110.0256260806335,300,44.685115244627234,58.897309146640374,86.02228937853661,
2025-06-30T16:53:33.358063,66.86259914198777,75,132.21649971476575,177,57.9732924066002,79.76995934106358,75.18251977903881,
2025-06-30T16:53:38.367146,38.08391207923779,94,115.58515890326767,103,60.553213685199616,62.2515734083847,77.94663651294898,
2025-06-30T16:53:43.375322,69.13743240283785,69,124.31078421300603,181,37.30377370909849,70.8238570300037,79.26218252008097,
2025-06-30T16:53:48.382555,48.30313656104549,319.4040921497098,96.31432442702597,126,42.985889783848535,76.78947420005645,80.19465191116382,weblogic_threads
2025-06-30T16:53:53.391432,73.1905107257841,92,50.28592774359127,203,37.838054459068964,77.03247212801584,83.8662499806112,
2025-06-30T16:53:58.396169,55.17042713764104,139,57.06933024129751,251,36.660990313220445,81.53008505849401,86.4036062282449,
2025-06-30T16:54:03.404623,66.7620191851449,123,96.71821733021861,283,33.735674023639376,79.0844603255502,77.54425293246818,
2025-06-30T16:54:08.408381,76.89802189016662,79,84.21418055465429,146,40.82606697498366,71.22970572512942,85.37153116014903,
2025-06-30T16:54:13.412219,52.78526239386245,88,93.26762736206463,204,61.75548375672173,47.39008441644543,83.3937816601272,
2025-06-30T16:54:18.416941,60.701784880041345,98,173.60995403388694,193,42.15719209127888,51.38781127697136,75.92150976489816,
2025-06-30T16:54:23.419972,76.90133129025001,338.7847324822505,117.59844326392944,197,33.86003430959188,84.80441217512072,67.24897779003909,weblogic_threads
2025-06-30T16:54:28.426504,54.04974910964823,85,113.06387990929723,262,34.47409059799268,65.07271887641453,79.68386321881563,
2025-06-30T16:54:33.432712,43.823091926824006,100,164.53599282337757,272,45.46435810300003,75.30032537431347,76.26482089809035,
2025-06-30T16:54:38.434711,53.76540913234056,58,102.08373095727275,262,36.090669440366334,68.38094144868546,82.50484259477406,
2025-06-30T16:54:43.439266,42.688492631115594,189,154.86515834915627,118,61.392471755968835,58.999414412116266,84.89123408617998,
2025-06-30T16:54:48.445726,45.636751026885236,136,176.66417255555504,156,18.708973582333844,59.796479545616705,81.18896337733347,
2025-06-30T16:54:53.448968,59.39086191309809,81,143.86676812236806,249,51.04093088148477,76.67540264384579,76.379560912896,
2025-06-30T16:54:58.452782,92.30282277107827,155,176.4257399483359,207,45.341939637838,89.00825075123237,78.26514702177043,
2025-06-30T16:55:03.456654,69.51633868912089,65,123.86418450710777,232,26.091368094906617,64.39152986141067,70.81040446137676,
2025-06-30T16:55:08.459321,66.68505052498506,85,107.25558022403273,185,42.11336339584196,67.99156139270936,85.74784625750412,
2025-06-30T16:55:13.462445,73.56137287453133,176,145.18857034164824,251,10.404394193013665,53.36640797011393,87.50121604236239,
2025-06-30T16:55:18.466537,65.4654427648829,110,196.62842873057937,106,61.14306614554801,48.31891797140339,71.90081917268624,
2025-06-30T16:55:23.473508,84.97348427320632,56,137.98634543659185,253,23.657514850016515,67.4179880094759,75.78746265840931,
2025-06-30T16:55:28.478334,64.89082833435523,181,133.90308079248143,215,41.39133590094837,74.40744299773299,73.57588023985463,
2025-06-30T16:55:33.482190,58.28126062416495,148,172.81295489441143,165,52.129344397556586,164.7784901665794,80.09769030098877,system_memory
2025-06-30T16:55:38.484250,53.528453296165395,179,101.40274504080854,186,39.99858115019434,86.90181028383304,78.80112732859108,
2025-06-30T16:55:43.488749,53.058882249974374,120,107.83607780203133,160,54.43661101913152,75.87572166250972,76.1451589303849,
2025-06-30T16:55:48.492298,62.99011941505755,120,71.60181332967588,236,47.013521893529344,64.91971235765469,79.0960926785074,
2025-06-30T16:55:53.496095,58.16654079717022,117,57.05288571074702,210,29.55837902059229,35.396049975243656,72.66176128021142,
2025-06-30T16:55:58.498746,65.98267103532507,61,115.8974924733315,178,33.863353011864405,66.3237086195522,88.87022750600859,
2025-06-30T16:56:03.504430,55.306266465307345,194,116.13001710477172,287,38.3848698411522,68.85081468749995,71.81438534433927,
2025-06-30T16:56:08.506391,61.4825111006133,162,52.15588807009533,203,54.28708196418466,80.25564121634866,79.92118618525905,
2025-06-30T16:56:13.510700,65.36088989157633,139,108.35470580109406,255,40.69933535584225,79.74359801991203,77.89029757811433,
2025-06-30T16:56:18.514960,66.4222835064906,154,126.19663825879556,191,31.89338438759428,43.75281645836364,75.75293117801787,
2025-06-30T16:56:23.523594,55.14414633121062,164,154.34811409212028,278,16.14690256888271,57.718278166669904,77.16758878683113,
2025-06-30T16:56:28.530848,61.563603312888254,119,117.80183887314251,266,62.84728506220483,69.57357433952251,73.37562350947663,
2025-06-30T16:56:33.537236,40.52476710961765,81,87.30171560805438,214,28.47714645807394,76.15917989465758,79.33818437595866,
2025-06-30T16:56:38.541543,75.15000669258197,67,151.22573114261763,297,49.04176312713508,72.84976069632827,78.78872188000247,
2025-06-30T16:56:43.548783,44.98667474813493,102,68.17376052605374,257.73228306443593,29.856219210545483,67.89391152962236,81.06011905854962,oracle_session_count
2025-06-30T16:56:48.552611,61.271329319499976,164,146.80863280376758,137,46.056182198326695,72.60430575844113,85.23705562280684,
2025-06-30T16:56:53.561602,52.68119143578546,199,130.638216611304,187,21.820746156880823,56.29667990227801,78.81143307741276,
2025-06-30T16:56:58.569870,61.88541505430672,91,123.48660984072534,224,43.63006061988307,85.39671889227311,84.65699183155219,
2025-06-30T16:57:03.578841,70.05318020837065,99,90.12673822562871,152,8.688246388931454,78.42093867110874,81.14053428512636,
2025-06-30T16:57:08.586640,76.22402845012371,119,126.80141954214479,215,38.82005060841615,71.21511211213938,71.87345096031993,
2025-06-30T16:57:13.589691,50.115929347271546,61,118.66744171321551,147,49.103894568846535,49.764058203551585,78.06707545020986,
2025-06-30T16:57:18.596504,40.90982627047989,94,157.77585889572157,133,38.10691548490509,88.53337384235712,82.41258072317964,
2025-06-30T16:57:23.599455,56.15136246293259,174,136.50596201987503,570.1373882767595,21.83484288259153,49.454262877484375,76.37560943946056,oracle_session_count
2025-06-30T16:57:28.606717,65.23655028655492,181,153.1870932005437,239,51.30434135158373,52.17045289145213,71.23334100574918,
2025-06-30T16:57:33.614978,74.96280727480632,69,131.59540771716502,238,52.05289546664304,65.9703569721184,74.85416970793472,
2025-06-30T16:57:38.619605,66.87606066580858,146,137.35424415012878,167,23.43451044230425,84.62437796237842,71.8270728033118,
2025-06-30T16:57:43.627376,79.15564893027573,182.06544413608427,159.48771962691794,205,66.77571669090275,56.56092090389451,77.65189664285367,weblogic_threads
2025-06-30T16:57:48.634725,62.99633774787796,67,157.02614528567844,121,52.15171153508504,80.82487379524245,76.99979315959901,
2025-06-30T16:57:53.638435,52.6621251746452,161,130.92823958032716,263,41.327437812078934,63.66975848266018,75.80794485380741,
2025-06-30T16:57:58.641985,46.972147423701735,200,80.70163229156674,217,33.18201294580426,70.50208409893114,86.48649662343988,
2025-06-30T16:58:03.650189,48.67024238208259,52,81.17034189228949,183,41.0885842052038,67.64523280366825,82.5232435884585,
2025-06-30T16:58:08.658388,65.81055525630185,175,148.96214902688882,224,43.10804857350745,82.21336257984835,79.03408074590028,
2025-06-30T16:58:13.661303,56.174517461892805,117,137.09652270757698,263,55.16219385667999,70.62644398675167,81.26992392336533,
2025-06-30T16:58:18.664854,66.11262719532773,127,114.32242172405218,152,51.195342915400275,70.84650656164229,80.12864873414445,
2025-06-30T16:58:23.671775,69.61262558632211,165,125.49854951320818,105,43.001266129246254,79.72180715967357,82.61498849165788,
2025-06-30T16:58:28.674986,50.61617736862343,195,177.00317033478512,130,34.76875768081106,88.25082619906186,80.29911696271583,
2025-06-30T16:58:33.683395,49.12142009045972,130,112.77439512440016,174,28.046155976994985,82.4975569784785,79.3735455324142,
2025-06-30T16:58:38.692974,74.10449680547006,141,118.73332567968899,219,22.444377721014796,81.07421503984351,79.15005514903241,
2025-06-30T16:58:43.700893,39.69827339616841,141,137.75975087633034,210,22.161129712071812,70.55158563805514,82.68371045106527,
2025-06-30T16:58:48.704861,44.136362369549104,192,65.00016113738131,116,30.489248267819733,58.392500687917426,83.81349346374813,
2025-06-30T16:58:53.713146,66.55055828953734,64,120.06110485877416,238,70.94191240790914,69.90992935984177,78.20749585999678,
2025-06-30T16:58:58.720658,53.8374683565237,131,108.62829065926215,244,44.33360381110543,51.10113138885547,76.25250320658809,
2025-06-30T16:59:03.724778,80.72118644834609,198,75.25837719167758,267,67.12340981431747,64.80793952752477,78.18571433825915,
2025-06-30T16:59:08.733224,60.85321933015228,191,110.6147039290136,280,61.55254625650642,67.35462880127892,69.41669976175683,
2025-06-30T16:59:13.737674,64.26281700847588,109,113.43321847321579,159,29.670725434499914,61.217103338160456,79.38505476052167,
2025-06-30T16:59:18.746211,59.72317632062579,75,135.67598030045679,196,24.84994161264906,77.3377764837351,79.40272283225322,
2025-06-30T16:59:23.754509,66.36303294715584,110,104.65471411392222,243,40.94659762382748,55.190723603483995,75.77795279783955,
2025-06-30T16:59:28.763183,50.19368358838994,99,94.98028072802029,285,15.879726514476165,82.75199158288781,77.7821963111854,
2025-06-30T16:59:33.767745,73.84417056264576,135,132.814618626917,269,21.94795253754384,70.14642446617553,82.61073504122055,
2025-06-30T16:59:38.775442,61.821222940900284,113,109.12090214040921,212,37.168682978782556,66.84385022756607,195.4323668874362,system_disk
2025-06-30T16:59:43.780744,51.85991031644535,73,97.75851031928295,235,49.96285891051866,57.73809911022468,80.26029764775802,
2025-06-30T16:59:48.787703,58.33890074819129,71,103.80254729215177,168,32.91436653853192,61.782168964818794,84.20532663237815,
2025-06-30T16:59:53.791633,64.46599362446162,192,59.03149801229685,175,36.992076826422974,59.9854216790416,76.39368882855689,
2025-06-30T16:59:58.799436,82.98033914341711,120,127.10926064528785,285,23.839454395793666,69.39198173035662,78.5411809297587,
2025-06-30T17:00:03.807827,65.01592418809507,141,95.59960689079891,266.02237013149545,51.56300262677584,67.22944966070625,79.51984545755342,oracle_session_count
2025-06-30T17:00:08.814840,61.623890848419904,145,156.71852453721388,253,21.097395051937653,67.21216748623931,80.71029083313148,
2025-06-30T17:00:13.819093,46.69373172842026,122,111.99244895829291,250,33.613423721597776,72.69563341776966,85.27921829041142,
2025-06-30T17:00:18.825785,59.051819114541786,137,37.03195217139536,294,29.88097170086803,82.93420661158896,72.6345858378251,
2025-06-30T17:00:23.834098,53.06688367827141,144,84.46821283994271,246,46.23839885079226,77.8298415161806,83.43453821520751,
2025-06-30T17:00:28.840912,54.185345956501095,110,182.79175752392072,133,39.561244308837466,62.00281584989905,70.55271837236891,
2025-06-30T17:00:33.844699,68.28106336315565,50,137.7898108791377,144,66.85263462921702,125.49371759471994,83.05570244412951,system_memory
2025-06-30T17:00:38.852818,56.38157566811489,85,112.93394894816629,171,29.419607824435133,75.25936338327018,81.54073760665784,
2025-06-30T17:00:43.857679,88.40645400072589,142,146.63065555148117,236,23.289739240697536,74.49346706374156,81.29582126328997,
2025-06-30T17:00:48.865891,58.69143808341225,88,89.97008869466546,183,47.05279201380886,65.16232941068878,87.34636558745899,
2025-06-30T17:00:53.873639,57.73094713215766,57,115.65180867914246,261,72.24835732485842,85.74266206204561,89.84136127228597,
2025-06-30T17:00:58.882339,53.95050688953941,61,159.08547974597815,138,44.51047596209186,40.34660752361072,78.01126683745274,
2025-06-30T17:01:03.888125,53.16864952037354,138,57.892543301729944,148,48.35396767967124,51.97658798488564,80.59498565507765,
